dataset,path,exists,size_bytes,sha256,rows_checked,columns,label_column_found,used_reference_header,derived_label_from_path,label_preview,known_sha256_match
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood15.pcap_Flow.csv,True,32283925,81bb23e90ff6415923b3d15fdeeab264992c12ea6e01c867f31201ac5985f449,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood16.pcap_Flow.csv,True,17487210,f2149aba517190c325e25bcd7188ba7961b37494884c3dd71f54ad799f82d9c5,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood3.pcap_Flow.csv,True,325945685,8e9c1475fd50025551d930354752f3d76849ffea59e66bb86bc54ba16c9c6474,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood4.pcap_Flow.csv,True,541307165,b8110f4bb385d615c1c3d087002cb57f6db07639853e8ca44941610afd05357a,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood5.pcap_Flow.csv,True,471962732,c36e96c5229e1cc6b0968f4146d58ad3fc8c5ad1754d5074591e256b952046c1,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood6.pcap_Flow.csv,True,469406802,f446630b64890ad948e400c63bb239fece80532462717394af064dffc4489640,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood7.pcap_Flow.csv,True,294023775,a898e4322d3d168e88a5dce3f80ee7a130af6907a9aa0157c3aed364225ef83c,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood8.pcap_Flow.csv,True,36249719,cd3023f3e035f19e490c054501bc5ca30f7c5b256e22a623cf7ef9f5b03ae56b,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood9.pcap_Flow.csv,True,34372458,1a1bb047dc4fe1db3521003f0adf6ea04173f5b9a6cac12577df6b530151b2e9,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood.pcap_Flow.csv,True,2697574,c24a3dc381aff5453ae8975d79c9276d797cda5cd3e2fa95bbf3263e44f812db,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood1.pcap_Flow.csv,True,5418260,e4bc079303ada628f14fa5dbcb4b09f30d687b683cdabeea01edb585fe52c202,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood10.pcap_Flow.csv,True,4290872,9f33a2cdc3732dfd20e3210d2c01c3f804c40a6b551ea998dd9c3d35f540657a,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood11.pcap_Flow.csv,True,4417973,ae1d18f1952cd8adc702ef9a1079fbbe3a95c9f5e7ee6d1d482068f796c3402b,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood12.pcap_Flow.csv,True,3450066,17296ad65282fe1098eddbcf4ca8dc1221d12d09cdcb544e4525fbc599b67ebe,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood13.pcap_Flow.csv,True,5484242,fe805dcae2108761d6078c368532c0df584b72fd74278a5ac63a7d93dd392d73,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood14.pcap_Flow.csv,True,1586847,6e21f94ded43468c671274ca448ba1a28b2a335d833590666a15963f3df18733,2977,84,True,False,True,{'Attack': 2977},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood15.pcap_Flow.csv,True,1774402,37c738170c5a052685c776f73b2d012408adf8ca76dfbe926a73241553fa015b,3247,84,True,False,True,{'Attack': 3247},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood16.pcap_Flow.csv,True,2348608,24f5826101c5df595447cc7aab60afdd302d6834ee9da02162789f505b9a02f8,4438,84,True,False,True,{'Attack': 4438},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood17.pcap_Flow.csv,True,1527807,9f658a0121726e588f548a45e07abb86930889bf003a4db4205114fb51c86cee,2790,84,True,False,True,{'Attack': 2790},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood18.pcap_Flow.csv,True,1753300,6717d30e5501d121a2e4c7baf3bf59958e412da4110a5e8c36f3bd8731a2d0ec,3265,84,True,False,True,{'Attack': 3265},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood19.pcap_Flow.csv,True,1844515,d73285f772cbf7607b4146ea4381bde2eab7e51f9724685c74d767a0710c5e28,3481,84,True,False,True,{'Attack': 3481},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood2.pcap_Flow.csv,True,2093488,0eb3a0afa7a802f5ae2a92a17849a32b6e2c078c6d40c1357902e9fbfb45c2ae,4071,84,True,False,True,{'Attack': 4071},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood20.pcap_Flow.csv,True,2209649,64abab3fd594f8d3d3b5e535634b87b0268b16fb64d1f0c66087d33e3796150f,4100,84,True,False,True,{'Attack': 4100},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood21.pcap_Flow.csv,True,2440139,9f537bfb00b1276583fba9a1691a0025959765bd33bd06eed1b167588543d979,4507,84,True,False,True,{'Attack': 4507},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood22.pcap_Flow.csv,True,3541638,afea911e9893a1a32efc7a3e9b276ee3c34a2d93ee374ae6924443481b9cbf09,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood23.pcap_Flow.csv,True,2479370,5bd637fae48d8a36240db53d1f6b8ffb22771281c4f15c57f87b1a1a8b31f342,4572,84,True,False,True,{'Attack': 4572},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood24.pcap_Flow.csv,True,1398318,9747bf1709f0f8af15ce818ecff87e3c7ae3c70a21aa9bfbaa2a698180f9d6bc,2546,84,True,False,True,{'Attack': 2546},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood25.pcap_Flow.csv,True,1343728,95dd30e694e52a57f0dc32e33a43072b648f8d07b1fe1f620659bb9d69954948,2500,84,True,False,True,{'Attack': 2500},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood26.pcap_Flow.csv,True,3018763,e13f1f8a7497f3e35d40c333c0cd80536270b037e46b10f40923509a79a8593a,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood27.pcap_Flow.csv,True,3961228,b5a71261e8dd42bb007dec7f68710df399f6dec9a36fecfb749e5bda81870b97,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood28.pcap_Flow.csv,True,4474428,c739124a278226bf2428f8335c89197558cd16fe0894fc585e23b4e0473541a8,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood3.pcap_Flow.csv,True,2342106,cc4fda4860bb727c8cbbfcfe726225b2cb6d09e7c9dcf7cb713ddc9ad8dfec76,4647,84,True,False,True,{'Attack': 4647},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood4.pcap_Flow.csv,True,4469679,86f30ca2b31eafadc1a259f796446e961eb725960f8464e7e200d368de33ccbf,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood5.pcap_Flow.csv,True,1995038,91c63bf16fecd6114af374041a140f2133f1eea498af81688ce58aea87a789a3,3873,84,True,False,True,{'Attack': 3873},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood6.pcap_Flow.csv,True,5781554,ccf8f2e41b8d9e99bfc2b2842254a96c9e1deef9ce8dac054332d8bf694a2037,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood7.pcap_Flow.csv,True,3877861,0df8894a496163810184389c229b0f65b7c67c0ea9a525ce397053433d9f2b9a,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood8.pcap_Flow.csv,True,2758829,e9a9a1e38927aacf9cbee18adfaec29182c9b74f549a33d4c0f54a4e180d1a52,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood9.pcap_Flow.csv,True,6169586,0732fa658c8eb84bd66216436dc6e0770a379f0cadd3984009a6d1d94200e37b,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Recon\VulnerabilityScan\VulnerabilityScan.pcap_Flow.csv,True,227366191,14b8ae797b3ff716adb360d5083e024e657cc0ddb554a6f03dfe7c399cd8e81f,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Spoofing\ARP Spoofing\MITM-ArpSpoofing.pcap_Flow.csv,True,38412116,383c2282b50d2b7d3d20a47a37aff3e29179e2778cb9f4016f3fb0c597e8c1c5,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Spoofing\ARP Spoofing\MITM-ArpSpoofing1.pcap_Flow.csv,True,4908382,d421652f4fa3fb597f916635fa4dfefb8e377cefb9f83821537105a4d5663e13,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Spoofing\DNS Spoofing\DNS_Spoofing.pcap_Flow.csv,True,40603302,281f7dac3df1d124ede40d560155c50bccca4050c409677b09ae47cef8c030d5,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Web-Based\sqlinjection\SqlInjection.pcap_Flow.csv,True,3500463,ff6a7d39350c8c2e976163ef0ccab9b2c11ce8067bf854da9bf1b02e88865c35,5000,84,True,False,True,{'Attack': 5000},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Web-Based\Uploading_Attack\Uploading_Attack.pcap_Flow.csv,True,710764,6bc4d2888050a1e8097edd0fb811b96dd676846b9b742c7720e79f8bcdb009a9,1348,84,True,False,True,{'Attack': 1348},
cic_iot_diad_2024,data\raw\cic_iot_diad_2024\Anomaly Detection - Flow Based features\Web-Based\XSS\XSS.pcap_Flow.csv,True,1844898,e07f7698720be2dbb5366e4c48060cb398fde58ee62917b7c60db7bc12c91d22,3377,84,True,False,True,{'Attack': 3377},
unsw_nb15,data\raw\unsw_nb15\UNSW_NB15_training-set.csv,True,32293018,bec7dd5ec88dc2a0ccc7a07879d338395ed7421750f675fd0339e07dfe0648fa,5000,45,True,False,False,{'0': 5000},True
unsw_nb15,data\raw\unsw_nb15\UNSW_NB15_testing-set.csv,True,15380800,734fe6642edf758f7c94d7d9149426b49d202fe8e7bf0bef47392489c3c0a559,5000,45,True,False,False,"{'1': 4757, '0': 243}",True
